Sample Rep b0 A umax L z umax_lw umax_up umax_lw_FI umax_up_FI
L2J3-100 2 0.121685236544 1.1137226404 0.259615434029 5.35480862558 -2.00491452083 0.208034965286 0.311195902772 0.208034017466 0.311196850593
L2D4-100 1 0.0438170519002 0.38439624231 0.0140168085018 9.894485518 -5.25897258343 0.0137807315474 0.0142528854563 0.0137807272093 0.0142528897944
L2D4-100 2 0.0451667755606 0.399538962168 0.0148020484934 10.4415225337 -5.67181479003 0.0146449418498 0.014959155137 0.0146449389629 0.0149591580239
L2D4-100 3 0.0436844727475 0.43450282956 0.0150550899672 10.1860107403 -5.45894122373 0.0148711645844 0.0152390153499 0.0148711612047 0.0152390187296
L2F4-100 1 -0.0491986800609 1.27147755193 0.0461660647709 2.06645959826 -3.76135772593 0.0451566748302 0.0471754547115 0.0451566562821 0.0471754732596
L2F4-100 2 -0.0496287329429 1.27750709482 0.0466326314817 2.03997409017 -3.75161741555 0.0456094484861 0.0476558144773 0.0456094296845 0.0476558332789
L2F4-100 3 -0.0455030536974 1.24220777651 0.0460078414061 2.08032049964 -3.7728920464 0.0449933143836 0.0470223684287 0.0449932957411 0.0470223870712
L2J4-100 1 0.103155316339 1.11201758519 0.23775470854 6.41652486887 -2.3926507152 0.205914202406 0.269595214673 0.205913617319 0.269595799761
L2J4-100 2 0.106393703033 1.07671241519 0.243169375884 6.38006510723 -2.20612777741 0.202391086943 0.283947664825 0.202390337619 0.283948414149
L2D5-100 1 0.0458362999372 0.188951425972 0.00859881775505 9.68347406585 -6.02133354457 0.00846264571676 0.00873498979334 0.00846264321452 0.00873499229558
L2D5-100 2 0.0491243825828 0.210260467332 0.0116430546181 10.9466705787 -5.54632757999 0.0113662622992 0.011919846937 0.011366257213 0.0119198520233
L2D5-100 3 0.0488794049687 0.242707166344 0.0123104039893 10.8379615264 -6.12292652881 0.0121737288249 0.0124470791537 0.0121737263134 0.0124470816652
L2F5-100 1 -0.0530136479527 1.26534398858 0.0448899777634 1.94026741344 -3.7366279505 0.0438777002325 0.0459022552944 0.0438776816313 0.0459022738955
L2F5-100 2 -0.0557001556706 1.25287776951 0.0440390649234 1.78861063349 -3.79969294624 0.0431005724999 0.0449775573469 0.0431005552546 0.0449775745922
L2F5-100 3 -0.0517106933031 1.2390662075 0.0433349292669 1.74159990017 -3.77546784685 0.0423773180776 0.0442925404562 0.0423773004809 0.0442925580528
L2J5-100 1 0.125991143938 1.20417076204 0.255014120936 5.27325615166 -2.08433529178 0.212846286578 0.297181955294 0.21284551172 0.297182730152
L2J5-100 2 0.159576288085 1.13931886228 0.264036924919 4.37359829935 -1.89509096148 0.207382630276 0.320691219562 0.207381589221 0.320692260617
L2J1-100 3 0.107799124203 0.957279637218 0.224733884113 5.60863004709 -2.05897341988 0.176037542356 0.27343022587 0.176036647533 0.273431120694
L2J2-100 3 0.0528458252899 1.05402 0.125633862353 7.01140460438 -2.15736012386 0.107556989591 0.143710735115 0.107556657418 0.143711067288
L2J3-100 3 0.120779572319 1.10692247252 0.251726908936 5.31538610064 -1.99545054694 0.201567775145 0.301886042727 0.201566853443 0.30188696443
L2J4-100 3 0.10869783539 1.09061247694 0.238201351643 6.34232114531 -2.24040849577 0.200337137513 0.276065565773 0.200336441737 0.276066261549
L2J5-100 3 0.124040586744 1.16504270469 0.249503993226 5.25716875862 -2.02684735102 0.204497570678 0.294510415774 0.204496743659 0.294511242793
